"source_id","source_category","source_subtype","source_name","source_description","geometry_type","latitude","longitude","geometry_wkt","road_class","road_ref","road_length_km","area_km2","fuel_or_material","capacity_value","capacity_unit","operator","activity_status","default_include","confidence_tier","officially_listed","data_origin","source_authority","official_reference_url","map_source_url","source_license","osm_type","osm_id","osm_last_edit_utc","inventory_retrieved_utc","rag_claim_scope","notes"
"osm-road-way-312126319","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5402823,77.1566057,"LINESTRING(77.1616058 28.5469692, 77.1591123 28.5436376, 77.1586627 28.5430369, 77.1569660 28.5407232, 77.1566171 28.5402981, 77.1562838 28.5398373, 77.1551476 28.5383092, 77.1549877 28.5380941, 77.1541472 28.5369536, 77.1534191 28.5360071, 77.1532217 28.5357506, 77.1523538 28.5345731, 77.1523128 28.5345174, 77.1522837 28.5344793, 77.1521905 28.5343575, 77.1518010 28.5338488, 77.1516064 28.5335947)","primary","",1.779367,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/312126319","ODbL 1.0; © OpenStreetMap contributors","way",312126319,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-312127509","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.547878,77.1622861,"LINESTRING(77.1629749 28.5487819, 77.1627381 28.5484732, 77.1624653 28.5481175, 77.1616058 28.5469692)","primary","",0.241894,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/312127509","ODbL 1.0; © OpenStreetMap contributors","way",312127509,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-37751252","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5403565,77.1560293,"LINESTRING(77.1512618 28.5333589, 77.1513103 28.5334224, 77.1513204 28.5334368, 77.1516930 28.5339325, 77.1521538 28.5345427, 77.1521939 28.5345959, 77.1522312 28.5346453, 77.1523706 28.5348312, 77.1534519 28.5362734, 77.1536301 28.5364978, 77.1537865 28.5367456, 77.1538943 28.5369680, 77.1539182 28.5370173, 77.1543097 28.5379547, 77.1543511 28.5380341, 77.1546126 28.5384398, 77.1553091 28.5394023, 77.1561191 28.5404755, 77.1562641 28.5407493, 77.1568700 28.5415927, 77.1569306 28.5416751, 77.1576891 28.5427076, 77.1584739 28.5437759, 77.1588698 28.5443147, 77.1588787 28.5443268, 77.1590081 28.5445029, 77.1590920 28.5446171, 77.1592276 28.5448017, 77.1597067 28.5454396, 77.1601982 28.5459853, 77.1611678 28.5467601, 77.1612537 28.5468287, 77.1613302 28.5468823, 77.1613812 28.5469365, 77.1614133 28.5469791)","primary","",1.819625,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/37751252","ODbL 1.0; © OpenStreetMap contributors","way",37751252,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-560463182","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5593975,77.1712111,"LINESTRING(77.1713310 28.5594886, 77.1710912 28.5593064)","primary","",0.030967,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/560463182","ODbL 1.0; © OpenStreetMap contributors","way",560463182,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-586897217","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5313729,77.1499861,"LINESTRING(77.1516064 28.5335947, 77.1515176 28.5334787, 77.1514188 28.5333508, 77.1513757 28.5332890, 77.1509021 28.5326416, 77.1504990 28.5320833, 77.1499198 28.5312810, 77.1494960 28.5307002, 77.1491603 28.5302399, 77.1486537 28.5295456, 77.1485525 28.5293987, 77.1484819 28.5292863, 77.1483472 28.5291661)","primary","",0.586854,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/586897217","ODbL 1.0; © OpenStreetMap contributors","way",586897217,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-586897218","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5498265,77.1637364,"LINESTRING(77.1645286 28.5508532, 77.1642779 28.5505414, 77.1638649 28.5499972, 77.1637286 28.5498162, 77.1634894 28.5494930, 77.1629749 28.5487819)","primary","",0.275856,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/586897218","ODbL 1.0; © OpenStreetMap contributors","way",586897218,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-590609972","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5529391,77.1657869,"LINESTRING(77.1655588 28.5530590, 77.1656901 28.5529716, 77.1657548 28.5529477, 77.1658038 28.5529346, 77.1658542 28.5529354, 77.1658995 28.5529543, 77.1659401 28.5529801, 77.1659747 28.5530119, 77.1660021 28.5530488)","primary","",0.052455,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/590609972","ODbL 1.0; © OpenStreetMap contributors","way",590609972,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-590609974","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5594807,77.1711239,"LINESTRING(77.1710004 28.5593895, 77.1712474 28.5595718)","primary","",0.031509,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/590609974","ODbL 1.0; © OpenStreetMap contributors","way",590609974,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-590609976","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5532027,77.1661026,"LINESTRING(77.1660021 28.5530488, 77.1660965 28.5531919, 77.1661926 28.5533616)","primary","",0.039466,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/590609976","ODbL 1.0; © OpenStreetMap contributors","way",590609976,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-590609977","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5312232,77.1496979,"LINESTRING(77.1481141 28.5290999, 77.1482319 28.5292374, 77.1483450 28.5293695, 77.1484917 28.5295749, 77.1512184 28.5333010, 77.1512618 28.5333589)","primary","",0.564754,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/590609977","ODbL 1.0; © OpenStreetMap contributors","way",590609977,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-686515640","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5533687,77.166348,"LINESTRING(77.1663688 28.5534323, 77.1663624 28.5534129, 77.1663272 28.5533050)","primary","",0.014727,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/686515640","ODbL 1.0; © OpenStreetMap contributors","way",686515640,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-686515641","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5540411,77.1663191,"LINESTRING(77.1662376 28.5534720, 77.1662607 28.5535457, 77.1663864 28.5546125)","primary","",0.127757,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/686515641","ODbL 1.0; © OpenStreetMap contributors","way",686515641,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-753091493","traffic","major_road_segment","Nelson Mandela Marg","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.5534168,77.1662151,"LINESTRING(77.1661926 28.5533616, 77.1662376 28.5534720)","primary","",0.013039,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/753091493","ODbL 1.0; © OpenStreetMap contributors","way",753091493,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1035988350","traffic","major_road_segment","New Rohtak Road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6639312,77.1771384,"LINESTRING(77.1803441 28.6634906, 77.1801317 28.6635250, 77.1800726 28.6635346, 77.1786074 28.6637116, 77.1781191 28.6637556, 77.1777476 28.6638172, 77.1774783 28.6638575, 77.1772915 28.6638980, 77.1769537 28.6639713, 77.1768908 28.6639849, 77.1764576 28.6641074, 77.1763786 28.6641370, 77.1762421 28.6641889, 77.1759784 28.6643021, 77.1756908 28.6644289, 77.1755945 28.6644816, 77.1747924 28.6649204, 77.1742665 28.6652221)","primary","",0.633674,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1035988350","ODbL 1.0; © OpenStreetMap contributors","way",1035988350,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1127702172","traffic","major_road_segment","New Rohtak Road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6605061,77.1869997,"LINESTRING(77.1901756 28.6594279, 77.1897098 28.6595905, 77.1897027 28.6595929, 77.1896381 28.6596147, 77.1893716 28.6597045, 77.1892502 28.6597454, 77.1881360 28.6601209, 77.1869316 28.6605292, 77.1863727 28.6607171, 77.1857646 28.6609216, 77.1840306 28.6615045, 77.1838211 28.6615784)","primary","",0.664536,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1127702172","ODbL 1.0; © OpenStreetMap contributors","way",1127702172,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1190970208","traffic","major_road_segment","New Rohtak Road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6590203,77.1916716,"LINESTRING(77.1902327 28.6595097, 77.1907262 28.6593418, 77.1911926 28.6591832, 77.1916698 28.6590209, 77.1921430 28.6588599, 77.1923473 28.6587904, 77.1926324 28.6586798, 77.1929748 28.6585469, 77.1929890 28.6585414, 77.1930935 28.6584955)","primary","",0.30115,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1190970208","ODbL 1.0; © OpenStreetMap contributors","way",1190970208,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
